ejercicio,jur_id,jur_desc,prg_id,prg_desc,monto_original,monto_vigente,monto_normalizado
2025,41,Ministerio de Seguridad Nacional,41,Formacion y Capacitacion de la Gendarmeria Nacional,101120.78,134951.18,134951176676.0
2025,41,Ministerio de Seguridad Nacional,41,Servicio de Informatica y Comunicaciones para la Navegacion,8353.58,9121.16,9121155045.0
2026,41,Ministerio de Seguridad Nacional,41,Formacion y Capacitacion de la Gendarmeria Nacional Argentina,126730.52,126730.52,126730517570.0
2026,41,Ministerio de Seguridad Nacional,41,Servicio de Informatica y Comunicaciones para la Navegacion,9070.31,10153.01,10153012431.0
2023,41,Ministerio de Seguridad,42,Asistencia Sanitaria de la Gendarmeria Nacional,6412450809.44,12811487680.47,6412450809.0
2024,41,Ministerio de Seguridad,42,Asistencia Sanitaria de la Gendarmeria Nacional,12927.67,28868.5,28868495239.0
2025,41,Ministerio de Seguridad Nacional,42,Asistencia Sanitaria de la Gendarmeria Nacional,28868.5,35628.88,35628882218.0
2026,41,Ministerio de Seguridad Nacional,42,Asistencia Sanitaria de la Gendarmeria Nacional Argentina,88063.77,88063.77,88063772990.0
2023,41,Ministerio de Seguridad,44,Acciones de Formacion y Capacitacion,412723617.72,586196448.2,412723618.0
2023,41,Ministerio de Seguridad,44,Misiones Humanitarias y de Paz para Organismos Internacionales,1284918156.92,1796530619.53,1284918157.0
2024,41,Ministerio de Seguridad,44,Acciones de Formacion y Capacitacion,586.2,967.77,967766865.0
2024,41,Ministerio de Seguridad,44,Misiones Humanitarias y de Paz para Organismos Internacionales,1796.53,4980.38,4980382787.0
2025,41,Ministerio de Seguridad Nacional,44,Acciones de Formacion y Capacitacion,967.77,1209.83,1209827995.0
2025,41,Ministerio de Seguridad Nacional,44,Misiones Humanitarias y de Paz para Organismos Internacionales,4980.38,7163.24,7163235946.0
2026,41,Ministerio de Seguridad Nacional,44,Acciones de Formacion y Capacitacion,1398.43,1394.13,1394129049.0
2026,41,Ministerio de Seguridad Nacional,44,Misiones Humanitarias y de Paz para Organismos Internacionales,9785.57,9887.26,9887261087.0
2025,41,Ministerio de Seguridad Nacional,47,Politicas de Lucha contra el Narcotrafico y la Criminalidad Organizada,0.0,4504.28,4504275894.0
2026,41,Ministerio de Seguridad Nacional,47,Politicas de Lucha contra el Narcotrafico y la Criminalidad Organizada,4276.0,4276.0,4276002278.0
2023,41,Ministerio de Seguridad,48,Proyectos Especiales en Seguridad Publica,5987498492.49,15045279480.26,5987498492.0
2023,41,Ministerio de Seguridad,48,Seguridad en Fronteras,78575049492.97,130225037827.91,78575049493.0
2024,41,Ministerio de Seguridad,48,Proyectos Especiales en Seguridad Publica,15045.26,25991.96,25991964563.0
2024,41,Ministerio de Seguridad,48,Seguridad en Fronteras,130244.92,317634.61,317634613675.0
2025,41,Ministerio de Seguridad Nacional,48,Seguridad en Fronteras,316860.47,425886.19,425886186330.0
2026,41,Ministerio de Seguridad Nacional,48,Seguridad en Fronteras,414165.08,415658.28,415658280454.0
2023,41,Ministerio de Seguridad,49,Coordinacion Institucional del Ministerio de Seguridad y Fuerzas Policiales y de Seguridad,4782330774.33,13820143656.13,4782330774.0
2023,41,Ministerio de Seguridad,49,Operaciones Complementarias de Seguridad Interior,72634607417.53,126843876771.75,72634607418.0
2024,41,Ministerio de Seguridad,49,Coordinacion Institucional del Ministerio de Seguridad y Fuerzas Policiales y de Seguridad,13820.13,47778.83,47778833354.0
2024,41,Ministerio de Seguridad,49,Operaciones Complementarias de Seguridad Interior,126856.43,303353.53,303353526116.0
2025,41,Ministerio de Seguridad Nacional,49,Coordinacion Institucional del Ministerio de Seguridad y Fuerzas Policiales y de Seguridad,73672.97,101002.46,101002461265.0
2025,41,Ministerio de Seguridad Nacional,49,Operaciones Complementarias de Seguridad Interior,303354.39,401254.11,401254110607.0
2026,41,Ministerio de Seguridad Nacional,49,Coordinacion Institucional del Ministerio de Seguridad y Fuerzas Policiales y de Seguridad,106963.28,96196.4,96196399062.0
2026,41,Ministerio de Seguridad Nacional,49,Operaciones Complementarias de Seguridad Interior,465428.3,468582.58,468582578014.0
2023,41,Ministerio de Seguridad,50,Articulacion Federal de la Seguridad,8751346850.34,17067507346.49,8751346850.0
2023,41,Ministerio de Seguridad,50,Servicio de Investigacion de Delitos Complejos y Operaciones Antidrogas,22574517699.5,37654463562.43,22574517699.0
2024,41,Ministerio de Seguridad,50,Articulacion Federal de la Seguridad,17067.54,43396.6,43396601311.0
2024,41,Ministerio de Seguridad,50,Servicio de Investigacion de Delitos Complejos y Operaciones Antidrogas,37699.72,78000.85,78000852968.0
2025,41,Ministerio de Seguridad Nacional,50,Acciones ante Desastres y Emergencias de Origen Socio-Natural,43396.6,119319.46,119319462831.0
2025,41,Ministerio de Seguridad Nacional,50,Servicio de Investigacion de Delitos Complejos y Operaciones Antidrogas,78000.85,106477.55,106477552119.0
2026,41,Ministerio de Seguridad Nacional,50,Acciones ante Desastres y Emergencias de Origen Socio-Natural,151675.23,151675.23,151675234905.0
2026,41,Ministerio de Seguridad Nacional,50,Servicio de Investigacion de Delitos Complejos y Operaciones Antidrogas,79494.33,82605.95,82605948092.0
2023,41,Ministerio de Seguridad,51,Acciones de Seguridad y Politica Criminal,1420360343.36,2374527663.53,1420360343.0
2024,41,Ministerio de Seguridad,51,Acciones de Seguridad y Politica Criminal,2380.53,5851.92,5851921347.0
2025,41,Ministerio de Seguridad Nacional,51,Acciones de Seguridad y Politica Criminal,6710.38,4082.39,4082394727.0
2026,41,Ministerio de Seguridad Nacional,51,Acciones de Seguridad y Politica Criminal,3705.12,3713.12,3713121410.0
2023,41,Ministerio de Seguridad,52,"Fortalecimiento de Integridad Publica y Proteccion de Derechos, Bienestar y Genero en el ambito de la Seguridad",272000408.0,449909317.91,272000408.0
2024,41,Ministerio de Seguridad,52,"Fortalecimiento de Integridad Publica y Proteccion de Derechos, Bienestar y Genero en el ambito de la Seguridad",449.91,740.52,740515774.0
2024,41,Ministerio de Seguridad,53,Asuntos Penitenciarios,3869.64,3928.71,3928713618.0
2025,41,Ministerio de Seguridad Nacional,53,Asuntos Penitenciarios,2978.71,25893.11,25893105201.0
2026,41,Ministerio de Seguridad Nacional,53,Asuntos Penitenciarios,48805.38,48864.88,48864883790.0
2025,41,Ministerio de Seguridad Nacional,54,"Fondos para la atencion de Recompensas, Informantes y Proteccion de Testigos",0.0,399.07,399073543.0
2026,41,Ministerio de Seguridad Nacional,54,"Fondos para la atencion de Recompensas, Informantes y Proteccion de Testigos",650.1,705.1,705104260.0
2025,41,Ministerio de Seguridad Nacional,55,Fondo Especial de Asistencia para Emergencias,0.0,100000.0,100000000000.0
2025,41,Ministerio de Seguridad Nacional,56,Articulacion Federal de la Seguridad,0.0,1600.1,1600095565.0
2026,41,Ministerio de Seguridad Nacional,56,Articulacion Federal de la Seguridad,959.88,959.88,959881488.0
2026,41,Ministerio de Seguridad Nacional,57,"Control, Fiscalizacion y Trazabilidad de Armas y Materiales Regulados",7484.49,7484.49,7484485023.0
2023,45,Ministerio de Defensa,1,Actividades Centrales,79881897293.82,181409128049.95,79881897294.0
2024,45,Ministerio de Defensa,1,Actividades Centrales,181670.6,546699.05,546699048983.0
2025,45,Ministerio de Defensa,1,Actividades Centrales,559111.46,997207.64,997207642434.0
2026,45,Ministerio de Defensa,1,Actividades Centrales,565148.86,567203.1,567203102284.0
2023,45,Ministerio de Defensa,16,Alistamiento Operacional de la Armada,72678985503.91,116497172877.06,72678985504.0
2023,45,Ministerio de Defensa,16,Alistamiento Operacional de la Fuerza Aerea,65917797260.73,94856471142.38,65917797261.0
2023,45,Ministerio de Defensa,16,Alistamiento Operacional del Ejercito,150972141035.99,221778291607.07,150972141036.0
2023,45,Ministerio de Defensa,16,Conduccion y Planificacion para la Defensa,10193317598.31,9477798878.79,10193317598.0
2023,45,Ministerio de Defensa,16,Elaboracion y Actualizacion de Informacion Geoespacial y Cartografia Basica Nacional,1261369936.37,2436524476.52,1261369936.0
2023,45,Ministerio de Defensa,16,Planeamiento Militar Conjunto,708543975.54,804844903.84,708543976.0
2023,45,Ministerio de Defensa,16,Prestaciones de Prevision Social,279934965819.69,546294229893.68,279934965820.0
2023,45,Ministerio de Defensa,16,Servicios de Meteorologia Nacional,4379449569.45,9292781182.77,4379449569.0
2024,45,Ministerio de Defensa,16,Alistamiento Operacional de la Armada,116625.06,338570.26,338570262340.0
2024,45,Ministerio de Defensa,16,Alistamiento Operacional de la Fuerza Aerea,95108.61,259256.71,259256709510.0
2024,45,Ministerio de Defensa,16,Alistamiento Operacional del Ejercito,222754.57,619177.09,619177085947.0
2024,45,Ministerio de Defensa,16,Conduccion y Planificacion para la Defensa,9484.55,22981.62,22981624062.0
2024,45,Ministerio de Defensa,16,Elaboracion y Actualizacion de Informacion Geoespacial y Cartografia Basica Nacional,2441.03,6228.18,6228184811.0
2024,45,Ministerio de Defensa,16,Planeamiento Militar Conjunto,845.15,4736.99,4736987260.0
2024,45,Ministerio de Defensa,16,Prestaciones de Prevision Social,546572.97,1435547.12,1435547119651.0
2024,45,Ministerio de Defensa,16,Servicios de Meteorologia Nacional,9556.94,21994.74,21994737985.0
2025,45,Ministerio de Defensa,16,Alistamiento Operacional de la Armada,338083.56,430201.97,430201966532.0
2025,45,Ministerio de Defensa,16,Alistamiento Operacional de la Fuerza Aerea,259237.97,329109.26,329109257790.0
2025,45,Ministerio de Defensa,16,Alistamiento Operacional del Ejercito,607329.12,632312.7,632312695700.0
2025,45,Ministerio de Defensa,16,Conduccion y Planificacion para la Defensa,22981.62,28508.53,28508534962.0
2025,45,Ministerio de Defensa,16,Elaboracion y Actualizacion de Informacion Geoespacial y Cartografia Basica Nacional,6219.25,7290.81,7290807304.0
2025,45,Ministerio de Defensa,16,Planeamiento Militar Conjunto,4742.24,4221.73,4221730580.0
2025,45,Ministerio de Defensa,16,Prestaciones de Prevision Social,1435547.12,1983389.08,1983389077611.0
2025,45,Ministerio de Defensa,16,Servicios de Meteorologia Nacional,21994.74,27314.07,27314073904.0
2026,45,Ministerio de Defensa,16,Alistamiento Operacional de la Armada,489364.81,471671.69,471671689633.0
2026,45,Ministerio de Defensa,16,Alistamiento Operacional de la Fuerza Aerea,383479.05,368782.5,368782503418.0
2026,45,Ministerio de Defensa,16,Alistamiento Operacional del Ejercito,1117839.37,1105724.83,1105724831873.0
2026,45,Ministerio de Defensa,16,Conduccion y Planificacion para la Defensa,33499.85,29503.37,29503372670.0
2026,45,Ministerio de Defensa,16,Elaboracion y Actualizacion de Informacion Geoespacial y Cartografia Basica Nacional,7986.8,8267.21,8267209342.0
2026,45,Ministerio de Defensa,16,Planeamiento Militar Conjunto,8073.0,8986.26,8986258222.0
2026,45,Ministerio de Defensa,16,Prestaciones de Prevision Social,2111260.82,2111316.42,2111316419184.0
2026,45,Ministerio de Defensa,16,Servicios de Meteorologia Nacional,29140.07,29140.07,29140072259.0
2023,45,Ministerio de Defensa,17,Desarrollo Tecnologico para la Defensa,2911467306.46,3983466264.46,2911467306.0
2023,45,Ministerio de Defensa,17,Formacion y Capacitacion,32655211920.18,80216578447.5,32655211920.0
2023,45,Ministerio de Defensa,17,Fuerzas de Paz,582688019.69,2106636433.63,582688020.0
2023,45,Ministerio de Defensa,17,Sanidad Naval,12457672482.66,19286426376.41,12457672483.0
2023,45,Ministerio de Defensa,17,Transporte Aereo de Fomento,1433823208.82,2865901133.9,1433823209.0
2024,45,Ministerio de Defensa,17,Desarrollo Tecnologico para la Defensa,3984.66,10405.18,10405175450.0
2024,45,Ministerio de Defensa,17,Formacion y Capacitacion,80296.55,180230.61,180230609626.0
2024,45,Ministerio de Defensa,17,Fuerzas de Paz,2108.47,6265.14,6265137615.0
2024,45,Ministerio de Defensa,17,Sanidad Naval,19298.7,47774.95,47774946080.0
2024,45,Ministerio de Defensa,17,Transporte Aereo de Fomento,2872.75,8744.43,8744425343.0
2025,45,Ministerio de Defensa,17,Desarrollo Tecnologico para la Defensa,10405.18,11969.77,11969771498.0
2025,45,Ministerio de Defensa,17,Formacion y Capacitacion,180363.17,187403.74,187403735244.0
2025,45,Ministerio de Defensa,17,Fuerzas de Paz,6225.85,8534.16,8534155293.0
2025,45,Ministerio de Defensa,17,Sanidad Naval,47645.34,70272.34,70272341424.0
2025,45,Ministerio de Defensa,17,Transporte Aereo de Fomento,8744.43,10153.07,10153072297.0
2026,45,Ministerio de Defensa,17,Desarrollo Tecnologico para la Defensa,12860.21,12860.21,12860208409.0
2026,45,Ministerio de Defensa,17,Formacion y Capacitacion,241167.0,240234.03,240234032365.0
2026,45,Ministerio de Defensa,17,Fuerzas de Paz,6925.92,6977.31,6977311768.0
2026,45,Ministerio de Defensa,17,Sanidad Naval,68538.54,73795.64,73795635418.0
2026,45,Ministerio de Defensa,17,Transporte Aereo de Fomento,8953.36,8953.36,8953364467.0
2023,45,Ministerio de Defensa,18,Asistencia Sanitaria,24651430019.41,43015711957.67,24651430019.0
2023,45,Ministerio de Defensa,18,Control de Transito Aereo,1444652396.65,1976494157.49,1444652397.0
2023,45,Ministerio de Defensa,18,Formacion y Capacitacion,17839865036.85,26893643472.62,17839865037.0
2023,45,Ministerio de Defensa,18,"Mantenimiento, Produccion y Soporte Logistico para la Defensa - Fondo Nacional de la Defensa 'FONDEF'",16236673481.66,16236673481.66,16236673482.0
2023,45,Ministerio de Defensa,18,Sanidad Militar Conjunta,88502844.5,110402965.4,88502845.0
2024,45,Ministerio de Defensa,18,Asistencia Sanitaria,43141.81,111269.06,111269059641.0
2024,45,Ministerio de Defensa,18,Control de Transito Aereo,1994.2,4522.49,4522494715.0
2024,45,Ministerio de Defensa,18,Formacion y Capacitacion,26968.43,66545.21,66545206001.0
2024,45,Ministerio de Defensa,18,"Mantenimiento, Produccion y Soporte Logistico para la Defensa - Fondo Nacional de la Defensa 'FONDEF'",16236.66,10968.81,10968809407.0
2024,45,Ministerio de Defensa,18,Sanidad Militar Conjunta,112.92,305.28,305284212.0
2025,45,Ministerio de Defensa,18,Asistencia Sanitaria,111136.5,123297.66,123297663687.0
2025,45,Ministerio de Defensa,18,Control de Transito Aereo,4522.49,6026.55,6026548629.0
2025,45,Ministerio de Defensa,18,Formacion y Capacitacion,66674.82,83129.6,83129600243.0
2025,45,Ministerio de Defensa,18,"Mantenimiento, Produccion y Soporte Logistico para la Defensa - Fondo Nacional de la Defensa 'FONDEF'",10968.81,8051.56,8051559407.0
2025,45,Ministerio de Defensa,18,Sanidad Militar Conjunta,309.97,380.16,380159038.0
2026,45,Ministerio de Defensa,18,Asistencia Sanitaria,152851.18,153784.14,153784141929.0
2026,45,Ministerio de Defensa,18,Control de Transito Aereo,7707.5,7707.5,7707503726.0
2026,45,Ministerio de Defensa,18,Formacion y Capacitacion,117970.25,116713.15,116713149993.0
2026,45,Ministerio de Defensa,18,"Mantenimiento, Produccion y Soporte Logistico para la Defensa - Fondo Nacional de la Defensa 'FONDEF'",4050.0,750.0,750000000.0
2026,45,Ministerio de Defensa,18,Sanidad Militar Conjunta,1410.95,1410.95,1410951646.0
2023,45,Ministerio de Defensa,19,Asistencia Sanitaria de la Fuerza Aerea,14691173618.16,25366738287.71,14691173618.0
2023,45,Ministerio de Defensa,19,Formacion y Capacitacion,247459124.46,315513779.51,247459124.0
2023,45,Ministerio de Defensa,19,Hidrografia Naval,1717472853.47,2839421646.42,1717472853.0
2023,45,Ministerio de Defensa,19,Remonta y Veterinaria,3292447967.44,7934758561.75,3292447967.0
2024,45,Ministerio de Defensa,19,Asistencia Sanitaria de la Fuerza Aerea,25446.55,59467.67,59467666093.0
2024,45,Ministerio de Defensa,19,Formacion y Capacitacion,317.69,703.58,703580824.0
2024,45,Ministerio de Defensa,19,Hidrografia Naval,2839.42,4009.69,4009694783.0
2024,45,Ministerio de Defensa,19,Remonta y Veterinaria,7988.85,19250.59,19250589442.0
2025,45,Ministerio de Defensa,19,Asistencia Sanitaria de la Fuerza Aerea,59467.67,83891.98,83891984628.0
2025,45,Ministerio de Defensa,19,Formacion y Capacitacion,698.9,797.53,797525619.0
2025,45,Ministerio de Defensa,19,Hidrografia Naval,4009.69,33.28,33279267.0
2025,45,Ministerio de Defensa,19,Remonta y Veterinaria,19180.59,23247.85,23247853157.0
2026,45,Ministerio de Defensa,19,Asistencia Sanitaria de la Fuerza Aerea,71271.09,71271.09,71271088570.0
2026,45,Ministerio de Defensa,19,Formacion y Capacitacion,1946.33,1915.92,1915920111.0
2026,45,Ministerio de Defensa,19,Remonta y Veterinaria,27552.79,27549.4,27549404213.0
2023,45,Ministerio de Defensa,20,Capacitacion y Formacion de la Fuerza Aerea,19778060321.04,30468794013.76,19778060321.0
2023,45,Ministerio de Defensa,20,Sastreria Militar,618638837.64,792398728.4,618638838.0
